
"Station Data"
Network,USUWX
"Station ID",1
"Station Name","USU Environmental Observatory"

"User Options"
"Data Type",dly
Units,english
Time,"local standard"
"Time Info","Local time is reported as Standard Time. These reports do not account for Daylight Savings"
"Missing Variable",M
"Trace Variable",T

"Start Date/End Date"
"Start Date",2018-02-07
"End Date",2025-12-08


date_time,airt_avg,netrad_avg,precip,pressure,rh_max,rh_min,swup_avg,winds_avg,winds_max
2020-01-19,20.1,-11.51791667,0,871,85,55,79.730958333,2.461,25.725
2020-01-20,19.2,-2.564583333,0,864,88,63,58.285791667,1.566,8.5
2020-01-21,29.3,2.3606666667,0.04,856,84,49,57.429875,1.566,6.935
2020-01-22,35.4,32.898458333,0.13,860,95,48,75.858458333,1.566,7.829
2020-01-23,35.1,10.439791667,0,863,90,63,37.4485,1.342,8.948
2020-01-24,33.4,-1.446708333,0,859,96,73,33.711791667,1.79,12.079
2020-01-25,34.7,19.808375,0,861,98,70,64.186958333,1.566,9.843
2020-01-26,34.9,9.215,0.1,858,98,67,53.4005,1.342,8.948
2020-01-27,35.2,26.184083333,0.17,861,97,50,51.19725,1.566,10.961
2020-01-28,34.5,21.188625,0,861,94,57,47.244958333,1.566,10.737
2020-01-29,33.1,29.023291667,0.03,861,98,65,72.421125,1.566,8.5
2020-01-30,32.4,-5.126333333,0.07,864,97,60,56.432541667,1.79,10.961
2020-01-31,27.5,-4.417583333,0,869,81,58,33.909458333,2.237,20.58
2020-02-01,35.1,2.42,0,867,85,57,87.445208333,1.566,7.606
2020-02-02,37.2,7.5817916667,0,849,93,38,58.098916667,2.013,18.79
2020-02-03,20.8,-0.735291667,0,848,93,70,50.058583333,3.132,16.777
2020-02-04,14.7,13.887916667,0,860,74,53,108.69670833,2.908,17.895
2020-02-05,16.7,14.567375,0,858,91,67,75.459125,1.342,7.158
2020-02-06,28.8,-5.328791667,0.03,853,95,71,17.94775,1.342,9.619
2020-02-07,39.9,16.970625,0.29,855,88,62,21.683416667,2.237,14.54
2020-02-08,37.9,-2.06225,0,852,77,43,45.684625,2.461,17.001
2020-02-09,26.6,-6.043333333,0,859,76,52,113.61020833,2.461,15.211
2020-02-10,22.8,7.4620416667,0.04,861,92,56,77.328125,2.908,13.869
2020-02-11,18.7,27.627,0,862,79,56,109.60383333,2.908,17.448
2020-02-12,28.4,21.27975,0,858,85,48,97.90675,1.342,6.935
2020-02-13,32.9,12.418375,0,859,81,42,119.35341667,1.566,15.882
2020-02-14,33.1,-14.44416667,0,856,69,36,80.217041667,2.908,17.224
2020-02-15,31.6,7.172875,0,859,90,39,74.837208333,1.566,10.514
2020-02-16,34.5,22.576291667,0.12,856,96,65,48.585125,2.013,14.093
2020-02-17,29.3,44.459958333,0.07,860,80,33,126.84804167,2.013,15.211
2020-02-18,21,3.4337083333,0,863,69,46,138.904125,3.579,18.567
2020-02-19,17.4,2.084875,0,866,64,40,142.35458333,3.579,19.014
2020-02-20,18.1,2.2966666667,0,869,74,40,142.33325,2.908,18.343
2020-02-21,20.3,13.678041667,0,865,87,43,140.09470833,1.566,8.053
2020-02-22,25.9,20.424041667,0,860,82,41,144.131625,1.79,8.5
2020-02-23,32,26.74125,0,857,82,29,144.10845833,1.79,16.553
2020-02-24,30.4,9.182625,0,863,72,28,82.557875,2.684,24.606
2020-02-25,24.6,24.485,0,870,79,37,152.55879167,2.684,11.408
2020-02-26,26.6,42.256583333,0,869,61,36,152.69804167,2.908,14.54
2020-02-27,32.4,45.796666667,0,868,77,40,157.38608333,1.566,8.053
2020-02-28,34.5,47.927083333,0,865,76,39,158.82070833,2.684,15.435
2020-02-29,42.1,40.313625,0,853,71,23,123.43475,2.684,17.224
2020-03-01,30.7,-4.175708333,0.31,853,96,63,77.784,1.79,12.303
2020-03-02,29.7,21.030947368,0,859,79,35,187.54915789,1.79,8.277
2020-03-03,35.1,6.6085416667,0,860,69,45,71.101791667,1.566,9.843
2020-03-04,40.3,47.792083333,0,861,71,39,167.169125,2.461,17.224
2020-03-05,43,69.045708333,0,864,77,38,171.96658333,2.461,14.54
2020-03-06,46.2,54.304583333,0,859,59,33,141.827875,3.132,17.672
2020-03-07,53.6,52.763541667,0,851,60,26,121.73079167,3.132,21.698
2020-03-08,40.6,78.520583333,0.29,853,98,57,112.67658333,2.013,14.987
2020-03-09,40.6,69.533583333,0.01,858,88,45,126.08358333,2.684,15.882
2020-03-10,42.3,111.37066667,0.05,863,90,38,185.47483333,2.237,14.764
2020-03-11,43.7,48.501458333,0,857,75,35,133.34245833,3.132,20.804
2020-03-12,44.1,86.080208333,0,856,62,20,206.87816667,2.461,12.079
2020-03-13,39.9,80.881666667,0,849,73,24,194.08495833,2.908,16.33
2020-03-14,45.7,16.66025,0,851,89,34,52.948791667,3.132,18.567
2020-03-15,49.6,47.5645,0.01,854,88,29,98.118541667,3.355,21.027
2020-03-16,46.9,64.060875,0,855,89,33,152.36225,2.684,14.987
2020-03-17,48.4,84.254375,0.01,850,70,24,184.81341667,2.908,18.567
2020-03-18,40.8,73.335166667,0.21,849,95,50,109.20695833,1.79,10.961
2020-03-19,38.7,48.851875,0.15,853,89,62,69.77275,1.79,10.29
2020-03-20,41,72.0825,0,860,80,48,133.244875,2.908,14.764
2020-03-21,40.8,107.29125,0,860,79,38,208.11983333,3.132,17.448
2020-03-22,43.2,68.34125,0,858,84,32,144.651875,2.684,17.001
2020-03-23,44.6,90.207916667,0.01,853,76,30,173.12245833,3.579,19.909
2020-03-24,41.7,69.215125,0.62,853,95,52,88.982416667,2.461,16.777
2020-03-25,36,61.165958333,0.32,851,97,53,102.150625,2.013,12.303
2020-03-26,34.9,111.824375,0.04,851,95,29,189.01208333,2.461,15.435
2020-03-27,31.3,105.38166667,0,852,89,17,213.88508333,3.579,20.58
2020-03-28,37.6,65.96125,0,857,78,40,143.37875,2.013,12.751
2020-03-29,40.1,101.73958333,0.01,856,69,34,193.57041667,3.355,18.343
2020-03-30,44.1,99.591791667,0.09,858,77,33,174.58791667,2.908,16.106
2020-03-31,50.7,83.340458333,0.01,854,79,30,136.38370833,2.908,23.264
2020-04-01,37.2,81.686916667,0.01,850,97,54,132.504875,2.684,16.777
2020-04-02,30.2,63.526375,0.13,856,96,42,149.20875,2.237,22.369
2020-04-03,33.6,131.16416667,0,856,64,16,273.37958333,4.026,20.804
2020-04-04,41.9,125.45166667,0,850,45,13,256.93166667,3.355,21.251
2020-04-05,46.9,115.53420833,0.03,847,90,32,192.71925,2.237,13.198
2020-04-06,49.1,53.792041667,0.05,851,77,36,95.363791667,3.132,19.909
2020-04-07,49.8,136.79441667,0,858,80,28,261.46729167,2.908,21.251
2020-04-08,52,147.64,0,859,64,23,285.823625,3.579,20.132
2020-04-09,52.2,150.2575,0,857,65,17,286.34604167,3.132,20.804
2020-04-10,51.8,150.57416667,0,856,75,23,285.307,2.461,11.408
2020-04-11,52.2,36.069583333,0,850,55,21,96.650833333,3.355,21.251
2020-04-12,38.1,140.99041667,0,855,77,18,265.162375,3.132,17.224
2020-04-13,32.9,147.156875,0,860,84,12,283.88879167,2.461,18.79
2020-04-14,37.9,126.86208333,0,862,50,21,252.37420833,3.132,18.119
2020-04-15,42.8,42.745375,0.1,855,83,25,66.7825,2.461,14.764
2020-04-16,34.7,87.413083333,0.13,858,96,38,184.84758333,2.684,14.093
2020-04-17,39,155.17875,0,859,59,21,311.89308333,3.579,18.119
2020-04-18,46.2,156.545,0,853,60,16,308.80783333,3.355,16.33
2020-04-19,47.3,69.863333333,0,855,66,34,159.67195833,3.355,20.356
2020-04-20,50.4,164.16625,0,857,73,23,308.90541667,3.355,15.435
2020-04-21,53.8,161.58791667,0,857,59,16,309.91066667,3.355,19.014
2020-04-22,55.6,150.69291667,0,859,47,21,270.29745833,3.355,18.79
2020-04-23,51.4,59.599625,0.19,858,88,27,103.53320833,2.461,21.475
2020-04-24,49.6,147.22416667,0,862,78,26,255.33404167,1.566,9.843
2020-04-25,54.9,128.61541667,0,861,55,27,244.45483333,2.237,12.751
2020-04-26,57.7,148.75733333,0,858,69,27,275.0535,3.355,17.224
2020-04-27,57.7,93.290833333,0,858,56,24,192.181,3.355,24.383
2020-04-28,59.4,174.26729167,0,863,61,19,318.2175,2.237,13.869
2020-04-29,61.9,166.43291667,0,861,52,21,307.95425,3.132,18.119
2020-04-30,62.8,153.41108333,0,855,69,36,262.61741667,3.579,22.146
2020-05-01,56.1,100.72091667,0,858,76,30,191.234875,2.237,12.974
2020-05-02,56.5,154.77625,0,857,73,24,281.65766667,3.132,19.238
2020-05-03,56.3,149.715875,0,857,80,19,261.05554167,2.908,16.106
2020-05-04,52,178.51333333,0,863,56,14,328.83241667,2.684,14.764
2020-05-05,55.2,176.84041667,0,864,55,11,333.68358333,3.355,20.132
2020-05-06,59,149.38566667,0,860,45,14,289.30133333,4.026,25.948
2020-05-07,48.7,180.61666667,0,864,41,15,344.88029167,2.461,13.198
2020-05-08,53.6,178.71541667,0,862,56,17,338.5345,2.908,15.211
2020-05-09,56.8,182.79291667,0,862,54,8,346.37175,2.461,15.659
2020-05-10,60.4,133.03695833,0,857,50,12,261.44983333,3.132,18.567
2020-05-11,66.2,132.32,0,851,44,18,236.56433333,3.355,18.119
2020-05-12,62.6,154.47708333,0,848,56,17,275.58375,3.579,19.685
2020-05-13,50.7,120.20033333,0.05,853,89,31,196.62695833,2.013,14.764
2020-05-14,52,130.14966667,0.01,856,89,30,216.3985,2.237,12.527
2020-05-15,53.6,110.70833333,0,857,76,29,200.09908333,2.013,11.185
2020-05-16,54.1,153.41841667,0,858,63,18,284.69416667,2.237,13.869
2020-05-17,64.9,136.99791667,0,851,59,14,254.18,3.132,23.712
2020-05-18,73.6,147.18145833,0,850,47,15,265.54958333,3.132,18.119
2020-05-19,58.1,162.65833333,0,850,72,21,286.55625,2.684,18.119
2020-05-20,49.3,78.915416667,0.22,854,89,38,148.38108333,2.461,20.356
2020-05-21,52.9,173.997625,0.09,855,88,23,277.201625,2.461,14.093
2020-05-22,49.1,72.357875,0.08,852,94,31,134.73058333,2.461,22.146
2020-05-23,41.5,81.401541667,0.39,857,96,44,128.908,1.79,12.079
2020-05-24,48.9,182.775,0,860,83,31,313.55904167,2.684,14.093
2020-05-25,54.7,195.89666667,0,860,64,22,350.75245833,2.908,20.58
2020-05-26,61,144.71333333,0,859,66,23,255.27608333,2.684,14.987
2020-05-27,66.2,202.9425,0,860,70,25,332.6495,2.908,14.987
2020-05-28,67.3,202.73666667,0,861,56,19,351.81270833,3.355,17.448
2020-05-29,72.1,185.89375,0,859,55,18,312.41191667,3.132,19.909
2020-05-30,77.4,165.11333333,0,855,54,13,270.850125,3.132,21.027
2020-05-31,73.6,191.405,0,854,53,14,324.56066667,2.461,13.645
2020-06-01,71.6,182.30883333,0,856,54,13,325.33375,3.132,17.224
2020-06-02,68,189.64,0,862,56,21,330.14120833,2.237,13.869
2020-06-03,68.4,161.75375,0,859,56,20,285.665625,3.579,19.461
2020-06-04,69.8,145.63875,0,855,60,18,271.24529167,2.908,18.79
2020-06-05,75,179.185,0,851,55,15,313.01320833,3.132,22.146
2020-06-06,64.8,76.668458333,0.39,847,93,22,133.871375,3.355,27.514
2020-06-07,46.9,74.774166667,0.41,850,93,51,123.59941667,2.461,17.448
2020-06-08,43.9,109.50929167,0.1,859,93,44,192.184125,2.013,17.448
2020-06-09,51.6,170.21379167,0,864,92,27,304.82008333,2.461,12.079
2020-06-10,60.6,203.33166667,0,864,63,21,359.32595833,2.908,12.974
2020-06-11,68.4,202.61291667,0,863,54,13,359.87466667,3.355,20.58
2020-06-12,76.1,180.81416667,0,858,35,13,320.60958333,2.908,20.356
2020-06-13,70.3,159.60916667,0,851,51,12,293.949125,3.132,17.001
2020-06-14,58.5,196.04791667,0,857,75,22,349.68658333,2.013,14.316
2020-06-15,62.4,154.59458333,0,856,57,23,285.11725,2.237,16.106
2020-06-16,54.5,55.218166667,0.68,854,94,41,95.871166667,2.013,14.987
2020-06-17,47.8,72.392208333,0.63,860,95,50,122.409,2.013,14.987
2020-06-18,54.1,198.99458333,0,861,76,34,351.840625,2.908,15.435
2020-06-19,59.9,204.17958333,0,859,69,11,367.92041667,2.908,15.211
2020-06-20,64,160.67916667,0,859,58,22,289.68870833,2.908,20.356
2020-06-21,68.7,183.188375,0,857,63,27,310.88045833,2.908,15.211
2020-06-22,68.7,207.31875,0,861,61,26,360.13995833,2.684,14.987
2020-06-23,70.7,211.27583333,0,860,63,22,357.63866667,2.908,14.987
2020-06-24,72.9,189.84458333,0,856,66,21,327.977125,2.908,20.356
2020-06-25,70.2,184.21679167,0,857,61,33,304.848625,2.684,18.119
2020-06-26,70.7,210.22083333,0,859,67,19,357.318375,2.908,17.448
2020-06-27,73.8,200.85375,0,853,58,16,335.36229167,3.132,21.251
2020-06-28,60.6,137.990125,0.13,846,94,31,219.35554167,3.579,22.817
2020-06-29,48.2,120.922875,0.26,853,96,37,199.814875,1.79,12.303
2020-06-30,52.9,114.53683333,0.11,856,91,46,187.01741667,2.237,19.685
2020-07-01,62.2,217.27875,0,854,81,17,367.234375,3.132,23.04
2020-07-02,68.2,209.69875,0,856,61,20,353.92179167,2.684,16.553
2020-07-03,74.3,211.35958333,0,858,54,17,354.92995833,2.684,17.001
2020-07-04,75.6,213.92208333,0,858,52,12,361.63166667,3.355,18.79
2020-07-05,72.5,209.28958333,0,858,53,14,360.11175,3.132,19.685
2020-07-06,73,208.49833333,0,856,50,14,361.06375,3.355,20.58
2020-07-07,75.9,207.06083333,0,853,54,13,352.96391667,2.908,16.553
2020-07-08,68.4,204.035,0,857,61,17,356.91833333,2.461,13.645
2020-07-09,71.1,201.105,0,856,61,14,352.50866667,3.132,16.777
2020-07-10,74.3,205.905125,0,860,50,13,354.46433333,3.132,21.922
2020-07-11,74.5,205.48791667,0,862,53,12,354.74854167,3.132,17.448
2020-07-12,75.7,208.21725,0,857,50,14,353.93125,2.908,18.79
2020-07-13,72.3,190.27458333,0,855,57,19,320.35541667,2.461,16.553
2020-07-14,69.8,200.45291667,0,858,64,13,351.30625,2.461,15.211
2020-07-15,69.8,199.90041667,0,859,52,15,353.45395833,2.908,18.343
2020-07-16,72.5,199.4875,0,858,56,14,345.89620833,2.908,18.567
2020-07-17,77.9,206.37625,0,857,53,13,337.86958333,3.132,17.001
2020-07-18,77,208.71708333,0,859,48,20,341.46375,2.908,18.119
2020-07-19,74.8,201.67375,0,859,54,15,341.68041667,2.684,14.316
2020-07-20,73.9,202.1325,0,859,51,12,345.49166667,2.908,18.343
2020-07-21,74.8,198.8025,0,857,51,15,340.28208333,3.132,21.027
2020-07-22,70.3,59.718291667,0.09,857,92,31,104.95979167,2.684,18.79
2020-07-23,71.2,197.027,0.01,856,88,22,296.22825,2.684,15.211
2020-07-24,72.7,199.12029167,0,857,59,20,329.01104167,2.908,21.698
2020-07-25,72.9,184.91875,0,858,63,16,315.69583333,2.908,21.027
2020-07-26,74.7,196.74666667,0,861,56,12,332.80108333,2.908,18.343
2020-07-27,76.8,189.28791667,0,859,60,14,310.22758333,2.908,19.909
2020-07-28,68,132.78166667,0.13,859,81,35,219.92554167,2.684,28.409
2020-07-29,70.2,192.32833333,0,860,76,21,330.67970833,2.908,17.001
2020-07-30,77,193.69041667,0,861,61,14,328.61725,3.132,18.119
2020-07-31,81.1,193.47791667,0,860,51,13,328.20158333,3.132,21.698
2020-08-01,81.3,169.93666667,0,858,38,12,297.16458333,3.132,21.027
2020-08-02,82.9,190.66791667,0,858,36,9,329.55466667,3.132,18.119
2020-08-03,79.3,171.55875,0,857,54,12,302.89833333,2.684,18.119
2020-08-04,75.9,179.47833333,0,858,52,15,317.838,2.237,16.777
2020-08-05,75.7,168.3575,0.05,855,46,16,295.87770833,3.355,18.343
2020-08-06,80.2,184.1925,0,853,38,10,322.80841667,3.579,22.369
2020-08-07,74.1,170.12833333,0,856,40,16,311.50166667,2.684,18.119
2020-08-08,73.6,175.25225,0,859,56,11,312.22829167,2.684,17.001
2020-08-09,73.4,174.28875,0,859,43,14,315.70475,2.908,16.106
2020-08-10,73.6,167.43791667,0,859,47,13,300.32691667,2.684,17.448
2020-08-11,74.1,128.72279167,0,856,54,17,242.15391667,2.684,19.461
2020-08-12,74.3,173.76083333,0,857,48,17,306.22920833,2.908,19.014
2020-08-13,73.8,130.39541667,0,858,53,11,257.016375,2.684,20.58
2020-08-14,72.7,169.59833333,0,861,44,17,308.46433333,2.684,14.54
2020-08-15,73.4,167.0625,0,863,51,13,308.846125,2.908,17.895
2020-08-16,74.5,128.98166667,0,864,42,11,258.79741667,3.132,17.672
2020-08-17,79.2,165.90125,0,864,48,11,298.07358333,3.132,17.672
2020-08-18,79.9,161.40458333,0,862,48,13,285.7425,2.461,16.777
2020-08-19,80.6,152.185125,0,859,51,14,259.62441667,2.461,24.83
2020-08-20,79,107.12491667,0,856,58,20,198.48920833,2.684,15.659
2020-08-21,74.5,108.21666667,0,857,57,10,230.826625,2.908,17.895
2020-08-22,76.1,120.37454167,0,857,48,17,234.95629167,3.132,21.027
2020-08-23,76.6,102.51291667,0,858,45,19,201.16483333,2.461,17.895
2020-08-24,77.4,123.50041667,0,858,53,19,228.528625,2.684,19.238
2020-08-25,79.2,157.14458333,0,858,66,22,257.592625,2.461,17.001
2020-08-26,75.6,157.521625,0.23,855,86,16,279.39333333,2.908,19.238
2020-08-27,76.3,155.09875,0,853,57,14,283.18908333,2.908,16.777
2020-08-28,72.5,145.95291667,0,857,62,13,275.043625,2.461,14.987
2020-08-29,74.1,150.85875,0,855,56,18,265.71341667,2.237,17.448
2020-08-30,69.6,133.82791667,0,854,43,13,265.37704167,3.355,17.895
2020-08-31,56.1,32.966375,0,856,75,18,110.91145833,2.461,14.316
2020-09-01,56.1,143.56083333,0,862,81,28,277.32654167,2.237,13.198
2020-09-02,66,139.01958333,0,862,58,22,270.093,2.684,18.119
2020-09-03,71.2,143.91791667,0,862,54,14,273.51395833,2.684,14.316
2020-09-04,73.4,140.90170833,0,863,52,13,272.06154167,2.908,20.58
2020-09-05,75.7,137.09258333,0,864,47,11,267.37629167,2.684,18.343
2020-09-06,75,108.80875,0,863,49,11,232.01925,2.684,18.343
2020-09-07,69.1,137.99745833,0,854,68,13,253.30483333,2.908,23.935
2020-09-08,45.3,86.227541667,0.2,860,85,31,159.2025,5.145,38.699
2020-09-09,48.7,123.09679167,0,863,54,17,264.25041667,4.474,21.475
2020-09-10,55.4,118.75208333,0,863,47,16,255.44416667,2.908,19.014
2020-09-11,58.6,122.9725,0,861,52,18,256.9925,3.132,16.777
2020-09-12,63.9,118.41583333,0,860,43,14,250.0925,3.132,16.33
2020-09-13,65.3,93.930041667,0,862,41,11,220.42916667,2.908,16.777
2020-09-14,68.5,105.97583333,0,863,44,10,231.39125,3.132,20.132
2020-09-15,67.8,99.850833333,0,863,45,13,221.99666667,3.355,18.343
2020-09-16,68.2,95.28825,0,863,45,12,213.4355,3.132,18.567
2020-09-17,68.5,82.089166667,0,861,43,11,196.84016667,3.132,17.448
2020-09-18,68.2,39.9775,0,858,49,15,103.73658333,2.684,19.238
2020-09-19,57.7,55.083083333,0.2,859,87,30,113.50183333,2.684,17.001
2020-09-20,56.3,104.01041667,0,861,75,26,225.08116667,3.132,18.567
2020-09-21,61.2,98.58125,0,860,60,20,215.04729167,3.355,23.04
2020-09-22,68.7,84.760125,0,859,62,19,171.49041667,2.908,17.448
2020-09-23,66.4,97.117916667,0,861,58,17,202.462125,2.908,15.211
2020-09-24,68.2,93.834583333,0,857,45,15,199.73529167,2.684,15.659
2020-09-25,63.9,76.965666667,0,856,47,16,172.21733333,2.237,19.461
2020-09-26,61.7,29.59125,0,858,58,25,76.550916667,1.79,14.316
2020-09-27,53.6,92.752875,0,865,69,22,207.44254167,1.79,13.422
2020-09-28,52.3,83.57025,0,868,53,13,198.21208333,2.908,17.224
2020-09-29,56.7,86.6625,0,866,44,17,200.74945833,2.908,18.79
2020-09-30,59.9,83.75875,0,866,50,17,195.90591667,3.132,17.001
2020-10-01,61.2,69.799583333,0,866,45,12,181.77441667,2.908,19.238
2020-10-02,58.3,37.346333333,0,863,63,22,121.55558333,2.684,18.79
2020-10-03,60.1,64.259583333,0,862,55,18,166.023375,3.132,17.224
2020-10-04,61,62.016666667,0,862,52,18,168.95883333,2.908,16.553
2020-10-05,60.3,57.044583333,0,863,42,16,161.88120833,2.908,16.553
2020-10-06,59.4,56.693333333,0,864,53,15,162.98429167,3.132,21.027
2020-10-07,59.7,51.631333333,0,860,43,13,158.358375,2.908,17.448
2020-10-08,63.3,57.33125,0,856,49,11,156.60058333,3.132,21.698
2020-10-09,61.9,58.451791667,0,856,45,15,153.70854167,2.908,19.238
2020-10-10,61.9,55.121666667,0,853,63,17,133.68154167,3.132,21.251
2020-10-11,48.2,58.20875,0.3,859,91,28,109.70875,2.684,19.461
2020-10-12,52.9,70.302916667,0,861,63,21,160.12895833,2.013,15.435
2020-10-13,57.9,47.65575,0,861,66,21,123.410125,2.461,13.869
2020-10-14,55.4,57.123166667,0.14,863,86,19,124.23025,3.355,21.027
2020-10-15,44.8,41.535833333,0,868,59,26,137.05645833,1.566,14.093
2020-10-16,45.9,50.139833333,0,865,71,25,143.622125,2.013,11.185
2020-10-17,60.6,75.294,0,858,44,22,143.78270833,2.013,23.264
2020-10-18,58.5,45.425416667,0,858,49,24,100.0905,1.342,9.395
2020-10-19,57.2,35.212708333,0,859,55,32,104.71270833,1.566,14.316
2020-10-20,55.4,47.043666667,0,857,59,30,118.84279167,1.566,9.395
2020-10-21,55.2,48.743833333,0,853,71,28,127.731125,1.566,14.316
2020-10-22,41.4,33.650416667,0,858,56,27,124.05266667,2.237,17.224
2020-10-23,35.4,38.31175,0,861,59,21,126.36670833,1.566,10.29
2020-10-24,44.2,-5.977375,0,853,64,27,13.544208333,1.566,10.514
2020-10-25,27.3,29.455333333,0,856,81,34,86.91875,3.579,18.343
2020-10-26,24.3,24.789666667,0,863,51,21,121.2205,2.461,16.106
2020-10-27,34,26.019541667,0,863,53,25,108.09329167,1.566,9.395
2020-10-28,39.9,24.827458333,0,864,65,27,112.01420833,2.461,12.303
2020-10-29,44.8,24.618875,0,864,68,25,109.89508333,2.684,14.987
2020-10-30,48.9,22.446833333,0,860,58,20,109.91475,2.908,15.211
2020-10-31,50.2,23.837708333,0,864,54,19,108.84008333,2.013,14.987
2020-11-01,46.6,18.657916667,0,870,58,18,106.487625,2.908,17.001
2020-11-02,50.2,18.347208333,0,867,51,20,103.819875,2.908,18.119
2020-11-03,52.7,28.836375,0,862,48,21,100.44091667,2.684,17.001
2020-11-04,55.8,21.047291667,0,865,57,21,99.696416667,3.132,15.211
2020-11-05,53.2,16.76625,0,865,53,20,99.515791667,3.132,16.33
2020-11-06,59,16.684166667,0,848,49,17,79.553625,3.355,22.593
2020-11-07,55.8,20.585916667,0.18,840,89,20,57.633083333,3.132,21.475
2020-11-08,35.4,21.471166667,0.08,843,94,46,41.046375,2.461,15.211
2020-11-09,29.1,6.8174166667,0,855,78,52,30.958666667,2.237,11.632
2020-11-10,29.7,6.454625,0,858,91,53,33.567125,2.013,12.751
2020-11-11,30.9,-6.61,0.07,855,94,58,25.354791667,1.566,10.737
2020-11-12,29.5,8.747125,0,861,72,36,91.22025,2.013,20.132
2020-11-13,31.1,8.3874166667,0.4,853,95,32,57.369791667,3.355,23.04
2020-11-14,33.6,21.632833333,0.08,858,95,42,53.395208333,3.132,23.04
2020-11-15,40.1,2.6463333333,0.02,862,93,39,16.986,2.013,14.54
2020-11-16,41.7,48.162541667,0.02,865,97,51,83.301791667,2.013,17.448
2020-11-17,49.5,14.183166667,0,858,84,17,83.05925,3.132,18.567
2020-11-18,57,-2.625666667,0.01,853,69,17,14.243875,2.684,21.027
2020-11-19,42.8,17.552041667,0.01,862,74,32,69.993875,2.237,14.54
2020-11-20,35.6,-1.157083333,0,868,76,40,78.545333333,2.461,14.764
2020-11-21,32.2,-8.744166667,0,868,75,36,78.326666667,2.908,16.553
2020-11-22,30.2,-9.525833333,0,862,71,33,71.767708333,2.461,17.895
2020-11-23,32.5,8.0767083333,0,853,76,39,65.082625,2.013,14.316
2020-11-24,31.3,5.984125,0,859,80,52,47.36275,1.118,8.5
2020-11-25,32.2,18.195333333,0,857,90,34,78.897208333,2.908,14.987
2020-11-26,30.2,10.216541667,0,863,91,44,68.389916667,1.566,9.619
2020-11-27,26.8,-5.559583333,0,867,67,47,71.474208333,2.684,17.001
2020-11-28,28.4,-4.94125,0,866,87,43,70.926666667,2.461,17.224
2020-11-29,29.1,-7.494166667,0,868,80,38,71.165541667,2.013,14.093
2020-11-30,31.5,-1.61125,0,863,73,36,71.659625,2.684,16.777
2020-12-01,30.9,0.2433333333,0,866,77,38,69.567416667,1.566,10.737
2020-12-02,27.5,-11.19275,0,870,80,31,68.933208333,2.237,14.54
2020-12-03,25.7,-15.37041667,0,870,49,34,68.781708333,3.579,24.159
2020-12-04,26.4,-8.466958333,0,869,68,30,67.546583333,2.013,13.422
2020-12-05,27.9,-3.27975,0,868,70,34,67.354541667,1.342,7.606
2020-12-06,29.7,-5.376125,0,867,77,34,66.834458333,1.566,12.079
2020-12-07,30.2,-10.17958333,0,870,73,32,66.307958333,2.013,13.869
2020-12-08,28.8,-11.48466667,0,870,80,35,66.52225,2.013,13.198
2020-12-09,29.3,-2.464416667,0,862,74,31,66.327,1.566,9.395
2020-12-10,30,-6.29525,0,856,62,39,49.297375,1.566,8.5
2020-12-11,26.1,-0.325541667,0,855,88,58,31.114666667,2.013,13.422
2020-12-12,23.5,2.1095833333,0.01,856,93,57,51.432708333,2.237,14.316
2020-12-13,20.8,1.4752083333,0,863,91,48,56.122791667,3.132,16.777
2020-12-14,24.4,-5.405541667,0,857,94,80,13.906625,1.342,6.487
2020-12-15,24.6,-6.929916667,0,863,92,72,16.870458333,1.118,5.816
2020-12-16,29.3,-10.56991667,0.09,862,91,60,30.498041667,1.566,12.974
2020-12-17,30,-8.527791667,0.07,853,97,63,11.521083333,2.013,17.672
2020-12-18,31.5,-3.38275,0.2,862,94,66,44.224166667,0.895,6.04
2020-12-19,29.8,-14.22166667,0.06,866,84,52,55.379,1.566,8.053
2020-12-20,30.6,2.0131666667,0.06,865,85,56,33.256833333,1.79,8.277
2020-12-21,39.2,8.757875,0.07,861,73,44,60.953583333,1.566,10.961
2020-12-22,34.2,-18.21045833,0,853,76,42,22.47275,3.355,17.672
2020-12-23,23.2,14.110875,0.03,868,93,43,63.786416667,1.342,7.382
2020-12-24,17.6,-18.67541667,0,871,85,51,63.701,2.461,18.567
2020-12-25,18.1,-6.442791667,0,863,88,49,64.834166667,1.342,8.5
2020-12-26,25.7,-0.659,0,857,94,54,23.029208333,1.79,12.751
2020-12-27,29.8,1.1914166667,0.01,860,92,58,66.684583333,1.566,13.645
2020-12-28,19.9,-21.306375,0,855,92,46,56.222625,2.237,18.343
2020-12-29,17.2,-19.555,0,859,81,53,65.418708333,2.013,15.435
2020-12-30,15.8,-12.92491667,0,863,88,61,37.841916667,1.342,15.882
2020-12-31,25,7.4748333333,0.01,859,91,71,31.068958333,1.118,7.606
2021-01-01,25.7,5.4936666667,0,863,92,66,40.759625,2.013,12.079
2021-01-02,27.5,-4.067916667,0,861,91,61,44.3405,1.79,8.948
2021-01-03,28.6,1.7057083333,0,860,92,69,25.637375,1.566,7.606
2021-01-04,29.1,19.824291667,0.02,859,94,66,51.422208333,2.013,16.106
2021-01-05,32.9,19.84425,0.11,861,95,46,40.287125,2.461,12.751
2021-01-06,22.5,-13.61458333,0,865,83,56,69.397541667,3.132,22.593
2021-01-07,26.4,0.4645416667,0,863,84,56,42.547458333,1.566,12.079
2021-01-08,28.8,-5.129583333,0,863,87,54,67.931833333,1.566,11.185
